coord_0,coord_1,coord_2,coord_3,coord_4,coord_5,coord_6,coord_7,coord_8,coord_9,coord_10,coord_11,coord_12,coord_13,coord_14,coord_15,coord_16,coord_17,coord_18,coord_19,coord_20,coord_21,coord_22,coord_23,coord_24,coord_25,coord_26,coord_27,coord_28,coord_29,coord_30,coord_31,coord_32,coord_33,coord_34,coord_35,coord_36,coord_37,coord_38,coord_39,coord_40,coord_41,coord_42,coord_43,coord_44,coord_45,coord_46,coord_47,coord_48,coord_49,coord_50,coord_51,coord_52,coord_53,coord_54,coord_55,coord_56,coord_57,coord_58,coord_59,coord_60,coord_61,coord_62,label
0.0,0.0,0.0,0.16321066,-0.07744637,-0.07758019,0.2576758,-0.28184947,-0.10488564,0.23854585,-0.45541924,-0.13255097,0.117321126,-0.48478052,-0.16239089,0.12418973,-0.511162,-0.04978021,0.11583659,-0.73167175,-0.089793,0.10800499,-0.8761125,-0.121103175,0.09317703,-0.9841672,-0.15077461,0.011372118,-0.5078712,-0.053181563,0.0043132636,-0.7200893,-0.1420621,0.05679924,-0.63659674,-0.18429367,0.08513234,-0.5200667,-0.19205718,-0.09174937,-0.468231,-0.062978916,-0.12562323,-0.6791129,-0.1425814,-0.06096135,-0.6224803,-0.1638332,-0.022704387,-0.5060139,-0.15942062,-0.2000654,-0.4038928,-0.080462724,-0.2432653,-0.5681082,-0.1467221,-0.1841413,-0.56235814,-0.16959317,-0.13471109,-0.48813403,-0.17483991,d
0.0,0.0,0.0,0.16144606,-0.071665265,-0.09591481,0.26506412,-0.2616357,-0.120174244,0.22370085,-0.41889584,-0.14159523,0.10938233,-0.48315802,-0.16319959,0.18996741,-0.5029501,-0.02811904,0.19521642,-0.7234499,-0.065941356,0.18169494,-0.86538994,-0.10700181,0.17378259,-0.97393614,-0.14576697,0.0717251,-0.50808424,-0.021588506,0.067684904,-0.7166627,-0.11420503,0.06568966,-0.6384462,-0.1852072,0.07418901,-0.5240612,-0.21610545,-0.0412335,-0.47950482,-0.024830775,-0.06148509,-0.68111485,-0.107845016,-0.04270217,-0.63440907,-0.1652136,-0.023538543,-0.5204565,-0.18786171,-0.15234348,-0.42682025,-0.036319535,-0.18613517,-0.5877736,-0.10014668,-0.15920566,-0.57647526,-0.13949318,-0.1294419,-0.49773154,-0.16076167,d
0.0,0.0,0.0,0.16557443,-0.08406046,-0.08956213,0.25243092,-0.2948517,-0.110343724,0.20559052,-0.46634695,-0.12858874,0.08142626,-0.5142455,-0.14848255,0.12942374,-0.5076711,-0.03298463,0.11541997,-0.7357966,-0.067479245,0.09767607,-0.8765097,-0.10695093,0.084905066,-0.98567325,-0.14573744,0.017851522,-0.50517356,-0.026696779,-0.0005643657,-0.71913964,-0.11312929,0.024279185,-0.66077304,-0.1826926,0.05523523,-0.553253,-0.21520422,-0.08747397,-0.4682504,-0.028049141,-0.127699,-0.6723237,-0.107931346,-0.09645042,-0.63930696,-0.16514555,-0.059866022,-0.5254681,-0.18958117,-0.19433847,-0.40675628,-0.036665484,-0.24809715,-0.5658484,-0.10731334,-0.21620978,-0.56771183,-0.15292725,-0.17296065,-0.49116,-0.1779682,d
0.0,0.0,0.0,0.15897787,-0.07973927,-0.09272897,0.2550396,-0.29160947,-0.115833625,0.21448548,-0.4698795,-0.13669026,0.08546912,-0.51022655,-0.15854935,0.15144975,-0.51147777,-0.029773975,0.14646663,-0.734009,-0.06456663,0.13226075,-0.8742326,-0.10346456,0.122098155,-0.98238236,-0.14148113,0.03718541,-0.51318127,-0.024133136,0.026521219,-0.7237017,-0.11071659,0.048290357,-0.66208977,-0.17577434,0.0717375,-0.55369097,-0.2037089,-0.07068751,-0.47899407,-0.027248157,-0.10407449,-0.68317896,-0.106198534,-0.067899056,-0.6450209,-0.15724866,-0.034132857,-0.5302694,-0.17653875,-0.18021828,-0.42013556,-0.03885535,-0.22245456,-0.57923627,-0.10483352,-0.18606897,-0.5771426,-0.1446184,-0.14512905,-0.49997917,-0.16571191,d
0.0,0.0,0.0,0.16299047,-0.079686075,-0.091749966,0.25339952,-0.20521405,-0.13609137,0.19940303,-0.3468228,-0.1781458,0.053742804,-0.3865695,-0.2221644,0.22038594,-0.4765141,-0.070547834,0.24336427,-0.7015332,-0.1328416,0.24490842,-0.8400192,-0.18096688,0.23707186,-0.9476609,-0.21385898,0.09114474,-0.48242885,-0.0658833,0.09356304,-0.6631871,-0.135927,0.0781432,-0.5177455,-0.16132088,0.07144859,-0.44090816,-0.16137148,-0.028410532,-0.46909124,-0.07135909,-0.040458936,-0.6504122,-0.14218678,-0.03404462,-0.52061105,-0.14126651,-0.026133228,-0.4102777,-0.121477574,-0.14569646,-0.40339765,-0.08454213,-0.15197605,-0.5655658,-0.1265543,-0.12762997,-0.50094044,-0.105567016,-0.102544814,-0.39856958,-0.07839086,d
0.0,0.0,0.0,0.15464936,-0.07500494,-0.10942352,0.24051076,-0.20144188,-0.16980292,0.19067596,-0.33756757,-0.22963062,0.04699441,-0.38808453,-0.29099947,0.20966898,-0.47134125,-0.08211745,0.23961507,-0.7015213,-0.15205008,0.23597771,-0.84032637,-0.20254155,0.22862715,-0.9441068,-0.23747008,0.083955295,-0.47465038,-0.073872216,0.07945338,-0.65487444,-0.16374116,0.06124734,-0.50661725,-0.1984705,0.052321527,-0.4225589,-0.20227219,-0.034739785,-0.45533997,-0.078211464,-0.04496817,-0.6395319,-0.16499077,-0.047755767,-0.5112735,-0.1699819,-0.038244326,-0.39451617,-0.15176982,-0.14879872,-0.3916329,-0.09230774,-0.15083328,-0.55148757,-0.15213738,-0.1356117,-0.4867381,-0.14667284,-0.10959327,-0.38657966,-0.12861177,d
0.0,0.0,0.0,0.18808246,-0.11220913,-0.033155452,0.280509,-0.25490558,-0.047790155,0.25885257,-0.42504975,-0.067944154,0.10716676,-0.42816603,-0.09203887,0.20647246,-0.5171537,-0.016508931,0.21036276,-0.7388593,-0.059966326,0.20666862,-0.8693731,-0.09954324,0.18901484,-0.9733066,-0.13018322,0.0893844,-0.5145481,-0.03318804,0.08733052,-0.6983737,-0.07907086,0.10569194,-0.5481322,-0.087906525,0.108668625,-0.46519384,-0.08258952,-0.020813065,-0.49591565,-0.05565398,-0.04342952,-0.6866522,-0.10602269,-0.0023997333,-0.55402356,-0.08470883,0.012385857,-0.4448842,-0.05783721,-0.13658154,-0.42618343,-0.08147121,-0.14593178,-0.60010517,-0.11130265,-0.09647625,-0.5339731,-0.07657863,-0.07101777,-0.43366006,-0.043919317,d
0.0,0.0,0.0,0.195544,-0.10482289,-0.039349597,0.2943302,-0.2668615,-0.04971401,0.28750014,-0.4476272,-0.064090654,0.1446798,-0.43161628,-0.08269193,0.17651327,-0.52060294,-0.015730385,0.18059023,-0.7488113,-0.05167781,0.18500757,-0.87378615,-0.08448393,0.1738588,-0.9783162,-0.11256342,0.07129409,-0.5223545,-0.030986166,0.07795886,-0.70559055,-0.07549723,0.11862986,-0.5636218,-0.083495684,0.12667836,-0.469221,-0.07746071,-0.028531669,-0.5000308,-0.052981086,-0.043517347,-0.68938106,-0.10995151,0.020200647,-0.56955487,-0.09665513,0.036668796,-0.4601738,-0.07351163,-0.13235661,-0.42916766,-0.07863111,-0.13556825,-0.6074557,-0.12070015,-0.06964931,-0.55197304,-0.09715139,-0.0454823,-0.45200828,-0.07168834,d
0.0,0.0,0.0,0.17324097,-0.101817355,-0.0676075,0.2687151,-0.25606555,-0.09905661,0.22615378,-0.41902313,-0.13335437,0.07370341,-0.44293946,-0.17101122,0.1843496,-0.5131806,-0.03388798,0.18036789,-0.7401396,-0.075117365,0.17002353,-0.87573266,-0.107894555,0.15442048,-0.9788601,-0.1341167,0.06482494,-0.5116803,-0.04141838,0.057224307,-0.7018793,-0.10044641,0.06897012,-0.5587611,-0.12117142,0.07825577,-0.47119132,-0.11844772,-0.04573348,-0.49163234,-0.05717502,-0.07078768,-0.6857522,-0.12022189,-0.03817869,-0.5678557,-0.11217482,-0.02205091,-0.45354226,-0.08969919,-0.15536277,-0.4242025,-0.07948161,-0.17572756,-0.5922356,-0.123653434,-0.12944159,-0.54165024,-0.10354655,-0.100239314,-0.44405845,-0.07734753,d
0.0,0.0,0.0,0.13495287,-0.10455613,-0.1273016,0.20816422,-0.2264417,-0.19217725,0.14511013,-0.32383665,-0.25239387,0.0054951366,-0.33029047,-0.31474712,0.065712295,-0.49919996,-0.103370555,0.06574126,-0.7248906,-0.18636551,0.04943435,-0.84671974,-0.24893549,0.019195614,-0.9557447,-0.2935704,-0.0664994,-0.47275454,-0.0915496,-0.1330397,-0.65329623,-0.20920137,-0.11211392,-0.49519867,-0.2660537,-0.08580587,-0.39773133,-0.28094718,-0.18208578,-0.41430673,-0.09270365,-0.24072893,-0.58154875,-0.20894873,-0.21232162,-0.44445202,-0.23714973,-0.1643834,-0.3357581,-0.22567753,-0.26820102,-0.32356918,-0.10224222,-0.32514185,-0.46937034,-0.17214012,-0.2949333,-0.39677298,-0.1723431,-0.23429678,-0.3030652,-0.15663303,d
0.0,0.0,0.0,0.16487855,-0.08659287,-0.08936028,0.26909545,-0.2018645,-0.13679999,0.24984065,-0.33586308,-0.1848485,0.10547941,-0.3435458,-0.23751952,0.1705923,-0.4936856,-0.06835328,0.20411004,-0.7095699,-0.14116323,0.20817755,-0.8369463,-0.19910531,0.19641535,-0.9507051,-0.2399601,0.033824477,-0.4843487,-0.067366265,0.004894838,-0.6660286,-0.16566831,0.00982069,-0.50059724,-0.20839916,0.021376902,-0.40278342,-0.215739,-0.089691296,-0.44813967,-0.07518007,-0.11948761,-0.61423564,-0.16893451,-0.102730714,-0.4643475,-0.17547701,-0.07040024,-0.3454673,-0.15411465,-0.19170451,-0.3734928,-0.089198105,-0.2187497,-0.51252145,-0.14169715,-0.1908042,-0.4249628,-0.12428104,-0.14414725,-0.32351148,-0.0973447,d
0.0,0.0,0.0,0.16620584,-0.11730227,-0.06817569,0.26209703,-0.23489241,-0.10515205,0.23577096,-0.37333196,-0.14248443,0.07565365,-0.3673169,-0.18414705,0.13629177,-0.52066976,-0.056915075,0.13233536,-0.73540395,-0.1237795,0.12026491,-0.861261,-0.18239005,0.09438673,-0.9697884,-0.22494839,0.005516074,-0.4944562,-0.060694896,-0.037667044,-0.677215,-0.14821339,-0.014807266,-0.5078271,-0.18677084,0.003146779,-0.41359743,-0.19570965,-0.11391766,-0.44788525,-0.070497215,-0.15962577,-0.6146361,-0.15079223,-0.121676974,-0.46495268,-0.14644858,-0.07996119,-0.35042313,-0.12309079,-0.20831637,-0.36229867,-0.08499336,-0.24879287,-0.50935227,-0.123856224,-0.20718345,-0.4256177,-0.09457003,-0.15927349,-0.32885814,-0.063356675,d
0.0,0.0,0.0,0.16418478,-0.1132503,-0.071732745,0.2673425,-0.24594884,-0.11544845,0.25523895,-0.38548934,-0.1615019,0.12424042,-0.37497687,-0.21232007,0.12619206,-0.50950724,-0.08033704,0.11126755,-0.73742723,-0.15785588,0.09193261,-0.85693413,-0.21887328,0.058765016,-0.9630659,-0.26277485,0.0044461978,-0.48604113,-0.08864889,-0.032292124,-0.6599005,-0.18373153,0.014228566,-0.5003449,-0.22102271,0.040746387,-0.40511668,-0.23103794,-0.11058745,-0.4369036,-0.10431722,-0.14976746,-0.5981421,-0.19468036,-0.08693166,-0.45141876,-0.19188021,-0.039190356,-0.342896,-0.17052256,-0.21146348,-0.3499703,-0.1253311,-0.23982362,-0.4910015,-0.17780338,-0.1821336,-0.40722033,-0.15761723,-0.1327713,-0.3118704,-0.1328895,d
0.0,0.0,0.0,0.15850161,-0.10860109,-0.08128181,0.25093538,-0.22977735,-0.123954535,0.21059608,-0.36456084,-0.16618557,0.046759006,-0.3635962,-0.21282384,0.1310792,-0.51798004,-0.063478194,0.13696274,-0.73368025,-0.1294863,0.12721439,-0.8592542,-0.18349423,0.10429441,-0.9692659,-0.2228147,-0.003413506,-0.49779522,-0.0640759,-0.050028086,-0.6874224,-0.15859842,-0.040397223,-0.5187186,-0.20024893,-0.023933472,-0.4235679,-0.20780343,-0.12521304,-0.4530758,-0.07160468,-0.1671419,-0.623103,-0.16062813,-0.14336458,-0.4730643,-0.16323408,-0.10509836,-0.3545097,-0.14040902,-0.22198589,-0.36676395,-0.08440283,-0.2621578,-0.5137351,-0.129371,-0.22867619,-0.4311301,-0.1055901,-0.17810816,-0.33092055,-0.07590966,d
0.0,0.0,0.0,0.20636395,-0.08589595,-0.07607455,0.34370685,-0.26237008,-0.095338345,0.33774185,-0.44211164,-0.115852565,0.20709187,-0.49996328,-0.13662979,0.2174258,-0.5219385,0.0014186263,0.24246775,-0.73544,-0.020772455,0.24334764,-0.8621508,-0.045004074,0.23194832,-0.9701779,-0.07039082,0.09531166,-0.539749,0.0036013187,0.092599295,-0.746161,-0.05923644,0.11771111,-0.64893734,-0.09547829,0.12882252,-0.53986454,-0.102637194,-0.019387592,-0.5252483,-0.0032615738,-0.028960193,-0.72831815,-0.06680488,0.010792503,-0.6513731,-0.07865909,0.024497095,-0.5350855,-0.06838632,-0.14326753,-0.48181012,-0.01820789,-0.15221916,-0.65985405,-0.06983273,-0.104623415,-0.6403556,-0.07610795,-0.07322572,-0.5552298,-0.06833747,d
0.0,0.0,0.0,0.19769509,-0.095542125,-0.046362683,0.3065398,-0.2836759,-0.054775186,0.31128955,-0.44464764,-0.070671365,0.21325137,-0.516949,-0.08760027,0.16488482,-0.53585756,0.018036738,0.16416982,-0.7483187,-0.00057856285,0.1650616,-0.877538,-0.01665026,0.14839612,-0.9882948,-0.035384968,0.057291545,-0.5444166,0.0047336314,0.062286697,-0.7599044,-0.056221306,0.11934261,-0.641754,-0.08127699,0.12810677,-0.52769655,-0.07785615,-0.043807637,-0.5241489,-0.015481484,-0.041073434,-0.7293232,-0.0778687,0.029111318,-0.6288,-0.07694275,0.03437767,-0.516545,-0.056656443,-0.1532925,-0.48076007,-0.041195106,-0.15719669,-0.67262775,-0.088571146,-0.08679759,-0.63536465,-0.082847014,-0.060278576,-0.5492685,-0.06708824,d
0.0,0.0,0.0,0.2115058,-0.06817762,-0.08883893,0.36795297,-0.22979698,-0.116386265,0.36760703,-0.42109707,-0.14449137,0.22731002,-0.48629168,-0.17322467,0.25812548,-0.50508195,-0.006076489,0.29000995,-0.71763045,-0.031957652,0.28736392,-0.84599143,-0.06088839,0.2784759,-0.9560901,-0.09133927,0.13455757,-0.5265321,-0.0020046888,0.1450034,-0.74024683,-0.06693354,0.15304045,-0.64349747,-0.108344674,0.15681247,-0.5401907,-0.12077181,0.017452708,-0.5178173,-0.008098713,0.018770035,-0.71853226,-0.07291382,0.041568387,-0.6472855,-0.09092633,0.041123252,-0.53267974,-0.08662525,-0.11156974,-0.48422718,-0.023781858,-0.10844924,-0.6677752,-0.0759865,-0.06973644,-0.6413871,-0.08569128,-0.052355234,-0.54577976,-0.08256751,d
0.0,0.0,0.0,0.19430979,-0.07801342,-0.103407964,0.34439752,-0.25513592,-0.1391617,0.3089221,-0.4408769,-0.17232755,0.16403492,-0.4987057,-0.20537567,0.2254765,-0.5110027,-0.028222976,0.25092715,-0.7252775,-0.06632399,0.24696799,-0.8527299,-0.097159125,0.24125426,-0.9622891,-0.12568277,0.092493154,-0.52732146,-0.019223724,0.07827994,-0.7389413,-0.10303874,0.08457672,-0.6329728,-0.14975204,0.100396834,-0.52481085,-0.16032405,-0.02633104,-0.51233554,-0.021174993,-0.046571102,-0.70075804,-0.105459385,-0.024078306,-0.61997986,-0.12787373,-0.0032305743,-0.5075894,-0.120520465,-0.14966018,-0.46635813,-0.032321543,-0.1671931,-0.63155466,-0.09380918,-0.13401434,-0.60611707,-0.10511803,-0.103888504,-0.5243079,-0.09980867,d
0.0,0.0,0.0,0.1435676,-0.14069743,-0.101043925,0.19460826,-0.35916844,-0.116441384,0.04673619,-0.50544715,-0.124723844,-0.10417355,-0.51831865,-0.127314,0.13506684,-0.5494725,-0.005713653,0.08741736,-0.77581304,-0.030724706,0.031077756,-0.89495724,-0.05777335,-0.012594587,-0.9962246,-0.08589507,-0.0037036135,-0.5347212,0.008475722,-0.06514156,-0.7360545,-0.06824005,-0.05854274,-0.6342967,-0.120799914,-0.031192087,-0.53030187,-0.13599515,-0.12181543,-0.49279934,0.011058425,-0.18184023,-0.6632194,-0.065015584,-0.15848091,-0.5841829,-0.09928113,-0.12765166,-0.47920933,-0.10075968,-0.22757712,-0.43063328,0.0042227493,-0.29273972,-0.5730455,-0.04563774,-0.26444873,-0.5533276,-0.0615464,-0.22252984,-0.48121607,-0.062376916,d
0.0,0.0,0.0,0.21196671,-0.053478677,-0.25019613,0.3526537,-0.17204295,-0.4341116,0.30256665,-0.17743653,-0.5904528,0.15447278,-0.124411136,-0.7360419,0.24197343,-0.56940424,-0.34977433,0.31166235,-0.74113536,-0.59463006,0.33479264,-0.509991,-0.7278265,0.3309333,-0.32857645,-0.79153836,0.0046469364,-0.56663567,-0.32181284,0.0037695966,-0.81090826,-0.5759536,0.042091317,-0.5539887,-0.6640162,0.06915113,-0.35628042,-0.6821123,-0.21713282,-0.5086282,-0.31983057,-0.2607928,-0.7179958,-0.56288844,-0.19292472,-0.47032014,-0.60110056,-0.14658368,-0.26761588,-0.5786838,-0.40256456,-0.39977416,-0.33116838,-0.40411657,-0.4336636,-0.5225321,-0.33881682,-0.25075638,-0.5625299,-0.2926166,-0.10745309,-0.5569135,e
0.0,0.0,0.0,0.1528288,0.032956075,-0.22664383,0.25556126,-0.0510549,-0.38839328,0.31023335,-0.099899076,-0.5315506,0.32746297,-0.10266107,-0.6718524,-0.03259339,-0.4207772,-0.28724974,-0.12778376,-0.54788953,-0.47623968,-0.13140722,-0.3055056,-0.5894784,-0.106393255,-0.08827885,-0.64597195,-0.15325858,-0.5114629,-0.2743321,-0.25106028,-0.742018,-0.4883833,-0.21787117,-0.47388083,-0.57688546,-0.1636437,-0.23244414,-0.5941542,-0.23899403,-0.52045536,-0.28251553,-0.3315008,-0.79430604,-0.5091022,-0.29275975,-0.54916507,-0.56735814,-0.22634965,-0.3145773,-0.55611324,-0.29597923,-0.46017498,-0.29965112,-0.33538744,-0.54321486,-0.49853224,-0.28548908,-0.3494012,-0.5392459,-0.21199042,-0.17056122,-0.52702856,e
0.0,0.0,0.0,0.27078855,-0.061740514,-0.13138254,0.42936817,-0.33693606,-0.1766657,0.2875353,-0.53629965,-0.22113885,0.057178248,-0.549372,-0.25464508,0.30235755,-0.64701015,-0.045175526,0.30074304,-0.93959826,-0.16342819,0.30073595,-0.86378425,-0.24736851,0.28712195,-0.69456357,-0.28154615,0.13110575,-0.6609375,-0.034880187,0.1142223,-0.97747034,-0.1545071,0.12869594,-0.84382993,-0.22754821,0.13789058,-0.663282,-0.2425551,-0.014252778,-0.6442281,-0.047438886,-0.048606377,-0.9524705,-0.15597437,-0.019315414,-0.8372653,-0.19316919,0.001289636,-0.6552468,-0.1842009,-0.17247607,-0.5929449,-0.07231906,-0.19317235,-0.8128826,-0.15441822,-0.15216503,-0.7664361,-0.1734011,-0.11596025,-0.63579637,-0.16273297,e
0.0,0.0,0.0,0.26569933,-0.05456959,-0.13637517,0.43111074,-0.33365357,-0.18370183,0.3106439,-0.54168975,-0.2297886,0.087228924,-0.552837,-0.2664712,0.28584358,-0.6605024,-0.04509243,0.29581586,-0.9405724,-0.16678353,0.30672318,-0.8565493,-0.25611883,0.29580092,-0.68931806,-0.2940731,0.1156367,-0.66950345,-0.03447596,0.108197115,-0.9779089,-0.15927958,0.13206059,-0.83915615,-0.23976475,0.14335515,-0.65702796,-0.26066762,-0.031612825,-0.6470222,-0.04770577,-0.06347664,-0.95149505,-0.16135211,-0.023424296,-0.8374425,-0.21043377,0.0018964737,-0.65146834,-0.21040413,-0.19288878,-0.58941853,-0.07344007,-0.20389745,-0.81824535,-0.15957572,-0.15364864,-0.76957774,-0.1857505,-0.116247825,-0.63307905,-0.18212287,e
0.0,0.0,0.0,0.26227695,-0.07177014,-0.13498148,0.4178286,-0.32425985,-0.1932178,0.29455477,-0.52752876,-0.2495378,0.09064372,-0.5647358,-0.290479,0.29507217,-0.6243819,-0.07063347,0.31165817,-0.9209627,-0.2009594,0.30063406,-0.84532243,-0.2791864,0.2899019,-0.680053,-0.3064577,0.12714987,-0.64193094,-0.062201284,0.14066063,-0.9711507,-0.19256416,0.13086177,-0.84787494,-0.25162518,0.13490817,-0.6745067,-0.2561264,-0.026122807,-0.6262403,-0.0776892,-0.02836135,-0.93127966,-0.19784373,-0.026618568,-0.8185634,-0.22907734,-0.012427592,-0.6457738,-0.21526979,-0.19050014,-0.5703415,-0.105230555,-0.18049444,-0.79792565,-0.19133915,-0.15564032,-0.7507682,-0.20888236,-0.1263725,-0.6272778,-0.1976572,e
0.0,0.0,0.0,0.27072424,-0.06815896,-0.13323028,0.43663746,-0.3460253,-0.17469735,0.29839927,-0.5553843,-0.21317595,0.08218631,-0.5854883,-0.24026267,0.32874972,-0.6326584,-0.03970891,0.3410247,-0.92280644,-0.1571763,0.31650162,-0.8577526,-0.24130155,0.2942321,-0.6973864,-0.2753324,0.15487231,-0.6552723,-0.025712349,0.15167566,-0.9778293,-0.14437628,0.13563153,-0.86899275,-0.21926168,0.13939713,-0.6983178,-0.23575592,0.0060703265,-0.6452127,-0.035099752,-0.010145017,-0.9486882,-0.1447414,-0.009215612,-0.8437551,-0.18825264,0.0069353697,-0.6690333,-0.18322468,-0.15028204,-0.6009597,-0.056495223,-0.15963113,-0.818803,-0.13663293,-0.13764025,-0.77600545,-0.15732677,-0.106927566,-0.6524526,-0.14845057,e
0.0,0.0,0.0,-0.1507079,-0.27671567,0.026522867,-0.36372197,-0.48028734,0.01626272,-0.55674714,-0.55474716,-0.025843957,-0.7156127,-0.5661833,-0.067038,-0.6250377,-0.43013513,0.10453473,-0.7884855,-0.51737833,0.02183113,-0.74330646,-0.5532485,-0.0566043,-0.6443683,-0.58037114,-0.10004434,-0.71683574,-0.30069157,0.04648563,-0.8669122,-0.4403225,-0.02564045,-0.789053,-0.4751746,-0.07636597,-0.6816216,-0.5127568,-0.10242129,-0.79840684,-0.14539582,-0.025691401,-0.9394494,-0.32718024,-0.101921245,-0.8573041,-0.39055717,-0.10779443,-0.7460545,-0.45355335,-0.09774843,-0.84688854,0.025030972,-0.09841579,-0.9631741,-0.16765521,-0.14874928,-0.92502946,-0.2814785,-0.13426317,-0.8494437,-0.37958646,-0.11097526,e
0.0,0.0,0.0,0.19403066,-0.037320524,-0.16743727,0.41025662,-0.13994259,-0.3124692,0.3915595,-0.13617712,-0.45212018,0.23795943,-0.097140424,-0.5698131,0.44668528,-0.68958586,-0.16406004,0.4918236,-0.7715249,-0.40355775,0.48547548,-0.5398199,-0.5346345,0.44146314,-0.3567883,-0.58846706,0.18231487,-0.7330439,-0.1816223,0.21338391,-0.82251567,-0.40286535,0.24707949,-0.5118613,-0.45265102,0.23714145,-0.3769053,-0.43870792,-0.059761733,-0.6859586,-0.23308687,-0.018877262,-0.6633271,-0.42475113,0.042860784,-0.38323227,-0.38757592,0.033629972,-0.3030369,-0.31968558,-0.27187368,-0.56427705,-0.302071,-0.19681744,-0.45558923,-0.40667796,-0.13301295,-0.28083614,-0.36758962,-0.1252519,-0.2660584,-0.31245148,e
0.0,0.0,0.0,0.18578404,-0.05152789,-0.17875458,0.37158006,-0.15648383,-0.32652277,0.2663252,-0.15563762,-0.46598104,0.06850658,-0.08661351,-0.5866349,0.38838205,-0.71199983,-0.1648543,0.42110962,-0.8174666,-0.39295682,0.40714136,-0.5928384,-0.5217519,0.38553956,-0.42074114,-0.58122194,0.10775829,-0.75950325,-0.17929462,0.12819791,-0.88159287,-0.39743933,0.15020666,-0.55602145,-0.45301956,0.16109702,-0.40974873,-0.4423768,-0.14151533,-0.70470077,-0.22632319,-0.12864608,-0.73591816,-0.4221159,-0.06317167,-0.43226776,-0.3861076,-0.034332935,-0.3309807,-0.31643167,-0.35474828,-0.5722509,-0.28958315,-0.33199617,-0.51185256,-0.40799358,-0.25494102,-0.31591114,-0.36688638,-0.20297422,-0.27352113,-0.3061501,e
0.0,0.0,0.0,0.21886386,-0.056943264,-0.1363324,0.43610474,-0.19231127,-0.2506152,0.34439528,-0.18946905,-0.36561066,0.1469919,-0.12923315,-0.4703195,0.40387282,-0.6704992,-0.12649378,0.4476331,-0.82940185,-0.3342411,0.47394586,-0.6492434,-0.46440795,0.4413147,-0.4574691,-0.5206219,0.14876829,-0.70827985,-0.14881684,0.16995311,-0.8956718,-0.3475464,0.22366089,-0.60701334,-0.412706,0.21903512,-0.4157233,-0.4112612,-0.08299851,-0.6617436,-0.19793376,-0.06874519,-0.77201974,-0.37311417,0.014203508,-0.4911321,-0.35500747,0.025204524,-0.34695446,-0.29771048,-0.30300403,-0.5449442,-0.25870773,-0.25793546,-0.58474255,-0.3606816,-0.16336776,-0.4094919,-0.3200767,-0.12343322,-0.32542217,-0.26270503,e
0.0,0.0,0.0,0.1939861,-0.016914006,-0.16586109,0.41618684,-0.11757686,-0.30702344,0.40819117,-0.11761373,-0.444012,0.26348436,-0.10101013,-0.5631681,0.45198706,-0.65599734,-0.16847031,0.5218642,-0.7496395,-0.40706065,0.5178255,-0.52469796,-0.54933673,0.4689835,-0.33586633,-0.6120289,0.193306,-0.6964283,-0.18845929,0.2262298,-0.82372063,-0.41733712,0.27300677,-0.5379846,-0.48689622,0.27119216,-0.37181187,-0.48632523,-0.045657955,-0.6498745,-0.23984715,-0.0027459678,-0.6828442,-0.43863377,0.06829978,-0.3992959,-0.41567746,0.06627552,-0.27833763,-0.35568967,-0.24850251,-0.52604246,-0.3080966,-0.16604157,-0.42761162,-0.4306827,-0.0953893,-0.24491048,-0.406151,-0.08142027,-0.20288421,-0.3584469,e
0.0,0.0,0.0,0.27883434,-0.10190915,-0.11405445,0.45814505,-0.2078624,-0.2199338,0.39417648,-0.26413584,-0.32836697,0.15859379,-0.25536537,-0.4298908,0.3567464,-0.63978964,-0.16109975,0.401684,-0.8424363,-0.3412818,0.45606378,-0.6710993,-0.45014295,0.44662443,-0.4730536,-0.49773285,0.1393668,-0.6523562,-0.17807788,0.120640166,-0.92542297,-0.35921898,0.21544749,-0.6656031,-0.42498088,0.24161696,-0.45832035,-0.43927866,-0.05883899,-0.6043419,-0.20839562,-0.12472044,-0.85323113,-0.34699672,0.004896592,-0.6095308,-0.31934443,0.07221293,-0.41594747,-0.27500036,-0.23927397,-0.4742981,-0.24718387,-0.2520549,-0.6382611,-0.33113056,-0.14335167,-0.49054074,-0.28792343,-0.07792085,-0.34281263,-0.24008676,e
0.0,0.0,0.0,0.24883892,-0.1307497,-0.09651978,0.3619351,-0.37451893,-0.12174077,0.17895937,-0.56446314,-0.14164352,-0.06663835,-0.5539826,-0.14740896,0.19453864,-0.6898243,-0.032000568,0.14333078,-0.9589691,-0.12392903,0.1587266,-0.8496335,-0.18268418,0.17151845,-0.7034019,-0.207111,0.012969263,-0.7009057,-0.024782773,-0.047072604,-0.99288154,-0.10940987,-0.008985136,-0.8188285,-0.13961622,0.022352189,-0.6848693,-0.13434352,-0.14181283,-0.6647307,-0.03455637,-0.21637733,-0.9441105,-0.10700072,-0.15600736,-0.7872756,-0.081710055,-0.11120949,-0.63909376,-0.038768724,-0.28189832,-0.54941714,-0.054364033,-0.32895002,-0.7777017,-0.092081256,-0.2658567,-0.71086985,-0.051118147,-0.21655796,-0.5840398,-0.003742304,e
